full_repository_name,name,user_type,created_at,pushed_at,updated_at,default_branch,description,open_issues,open_issues_count,visibility,watchers,watchers_count,is_disabled,is_archieved,languages_url,contributors_url,user name,state,contributions_count,language,language_count
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,JavaScript,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Less,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Rust,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Makefile,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Python,6199.0
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Shell,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,HTML,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,CSS,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,Jupyter Notebook,
micahcochran/cfr-to-wikisource,cfr-to-wikisource,User,2018-06-09T22:33:15Z,2019-03-17T05:18:29Z,2022-09-09T15:46:01Z,master,Scripts that convert Code of Federal Regulations XML into Wikisource,0,0,public,2,2,False,False,https://api.github.com/repos/micahcochran/cfr-to-wikisource/languages,https://api.github.com/repos/micahcochran/cfr-to-wikisource/contributors,micahcochran,Alabama,6,EJS,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,JavaScript,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Less,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Rust,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Makefile,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Python,26814.0
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Shell,262.0
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,HTML,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,CSS,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,Jupyter Notebook,
micahcochran/combined_municipal_limits_geoprocessing,combined_municipal_limits_geoprocessing,User,2023-05-01T18:49:55Z,2023-05-04T18:45:01Z,2023-05-01T18:52:08Z,main,"ETL script that combines multiple City Limits layers into a unified schema for Limestone County (Alabama, USA)",0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/languages,https://api.github.com/repos/micahcochran/combined_municipal_limits_geoprocessing/contributors,micahcochran,Alabama,2,EJS,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,JavaScript,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Less,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Rust,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Makefile,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Python,16381.0
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Shell,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,HTML,12086.0
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,CSS,1976.0
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,Jupyter Notebook,
micahcochran/cs621-final-project,cs621-final-project,User,2022-07-31T02:41:07Z,2023-05-23T00:08:36Z,2023-03-31T21:47:44Z,main,CS621 - Final Project - Legal Text Website,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/cs621-final-project/languages,https://api.github.com/repos/micahcochran/cs621-final-project/contributors,micahcochran,Alabama,21,EJS,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,JavaScript,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Less,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Rust,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Makefile,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Python,151793.0
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Shell,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,HTML,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,CSS,
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,Jupyter Notebook,1027460.0
micahcochran/cs662-qa-land-dev-law-sys,cs662-qa-land-dev-law-sys,User,2022-10-24T18:39:55Z,2023-05-20T19:08:12Z,2023-09-21T14:03:17Z,main,Question Answering system for Zoning Ordinance Laws,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/languages,https://api.github.com/repos/micahcochran/cs662-qa-land-dev-law-sys/contributors,micahcochran,Alabama,105,EJS,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,JavaScript,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Less,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Rust,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Makefile,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Python,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Shell,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,HTML,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,CSS,11345.0
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,Jupyter Notebook,
micahcochran/Geospatial-Python-Packages-for-OSGeo4W,Geospatial-Python-Packages-for-OSGeo4W,User,2015-12-09T20:50:43Z,2016-06-24T19:17:21Z,2022-02-18T20:56:18Z,master,notes on installing some Python packages for the OSGeo4W environment,0,0,public,1,1,False,False,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/languages,https://api.github.com/repos/micahcochran/Geospatial-Python-Packages-for-OSGeo4W/contributors,micahcochran,Alabama,10,EJS,21658.0
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,JavaScript,1228.0
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,Less,
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,Rust,
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,Makefile,
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,Python,
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,Shell,2322.0
micahcochran/GeospatialTestData,GeospatialTestData,User,2015-12-11T20:34:45Z,2015-12-11T20:44:27Z,2015-12-11T20:34:45Z,master,Geospatial Data that tests edge cases.,0,0,public,0,0,False,False,https://api.github.com/repos/micahcochran/GeospatialTestData/languages,https://api.github.com/repos/micahcochran/GeospatialTestData/contributors,micahcochran,Alabama,1,HTML,
